tcnumber,initdate,bestlat,bestlon,bestpres,bestwind,bestgale1,bestgale2,bestgale4,bestorm1,bestorm2,bestorm4
196112,1961080112,30.2,130.5,986,,0,0,0,0,0,0
196113,1961080112,12.3,133.1,998,,0,0,0,0,0,0
196113,1961080118,12.7,132.6,998,,0,0,0,0,0,0
196113,1961080200,13.2,132.1,995,,0,0,0,0,0,0
196113,1961080206,13.8,131.8,995,,0,0,0,0,0,0
196113,1961080212,14.6,131.1,990,,0,0,0,0,0,0
196113,1961080218,15.1,130.3,995,,0,0,0,0,0,0
196113,1961080300,15.4,129.2,995,,0,0,0,0,0,0
196113,1961080306,16.1,128.5,995,,0,0,0,0,0,0
196113,1961080312,16.8,127.9,995,,0,0,0,0,0,0
196113,1961080318,17.5,127.2,995,,0,0,0,0,0,0
196113,1961080400,17.6,126.4,995,,0,0,0,0,0,0
196113,1961080406,17.7,125.7,992,,0,0,0,0,0,0
196113,1961080412,18,125.4,992,,0,0,0,0,0,0
196113,1961080418,18.2,124.9,992,,0,0,0,0,0,0
196113,1961080500,18.6,124.4,992,,0,0,0,0,0,0
196113,1961080506,19.2,123.7,992,,0,0,0,0,0,0
196113,1961080512,19.7,123,985,,0,0,0,0,0,0
196113,1961080518,20.6,122.5,980,,0,0,0,0,0,0
196113,1961080600,21.1,122.1,975,,0,0,0,0,0,0
196113,1961080606,21.7,121.8,970,,0,0,0,0,0,0
196113,1961080612,22.2,121.7,960,,0,0,0,0,0,0
196113,1961080618,22.6,121.6,960,,0,0,0,0,0,0
196113,1961080700,22.9,121.6,970,,0,0,0,0,0,0
196113,1961080706,23.8,121.4,980,,0,0,0,0,0,0
196113,1961080712,24.4,120.9,985,,0,0,0,0,0,0
196113,1961080718,24.6,120,995,,0,0,0,0,0,0
196113,1961080800,24.7,119.1,1000,,0,0,0,0,0,0
196114,1961080818,12.5,112,1000,,0,0,0,0,0,0
196115,1961081512,24.7,140.2,994,,0,0,0,0,0,0
196115,1961081518,25.8,138.6,994,,0,0,0,0,0,0
196115,1961081600,27,137.9,995,,0,0,0,0,0,0
196115,1961081606,28.1,137.2,995,,0,0,0,0,0,0
196115,1961081612,29.4,135.7,990,,0,0,0,0,0,0
196115,1961081618,30,134.5,990,,0,0,0,0,0,0
196115,1961081700,31,133.5,990,,0,0,0,0,0,0
196115,1961081706,31.6,132.9,988,,0,0,0,0,0,0
196115,1961081712,31.6,131.9,990,,0,0,0,0,0,0
196116,1961082106,17.1,128.9,994,,0,0,0,0,0,0
196116,1961082112,16.9,128.1,992,,0,0,0,0,0,0
196116,1961082118,16.5,127.5,990,,0,0,0,0,0,0
196116,1961082200,16.5,126.9,985,,0,0,0,0,0,0
196116,1961082206,16.6,127.3,980,,0,0,0,0,0,0
196116,1961082212,16.8,127.3,980,,0,0,0,0,0,0
196116,1961082218,17,126.8,975,,0,0,0,0,0,0
196116,1961082300,17.5,126.5,970,,0,0,0,0,0,0
196116,1961082306,17.6,126.3,970,,0,0,0,0,0,0
196116,1961082312,18.3,125.6,970,,0,0,0,0,0,0
196116,1961082318,19.1,125,965,,0,0,0,0,0,0
196116,1961082400,19.8,123.9,960,,0,0,0,0,0,0
196116,1961082406,20.4,123.1,955,,0,0,0,0,0,0
196116,1961082412,21.1,122.4,950,,0,0,0,0,0,0
196116,1961082418,21.8,121.7,950,,0,0,0,0,0,0
196116,1961082500,22.8,120.5,970,,0,0,0,0,0,0
196116,1961082506,23.1,119.7,975,,0,0,0,0,0,0
196116,1961082512,23.8,119.2,980,,0,0,0,0,0,0
196116,1961082518,24.2,117.8,980,,0,0,0,0,0,0
196116,1961082600,24.8,117.2,980,,0,0,0,0,0,0
196116,1961082606,25.4,116.4,990,,0,0,0,0,0,0
196116,1961082612,25.7,115.6,990,,0,0,0,0,0,0
196117,1961082918,23.5,153.8,996,,0,0,0,0,0,0
196117,1961083000,24.6,153.4,998,,0,0,0,0,0,0
196117,1961083006,26,152.8,1000,,0,0,0,0,0,0
196117,1961083012,26.5,151.8,1000,,0,0,0,0,0,0
196117,1961083018,27,150.6,1000,,0,0,0,0,0,0
196117,1961083100,27.2,149.5,1000,,0,0,0,0,0,0
196117,1961083106,27.3,148.4,1000,,0,0,0,0,0,0
196117,1961083112,27.1,147.5,1000,,0,0,0,0,0,0
196117,1961083118,26.9,146.5,998,,0,0,0,0,0,0
196117,1961090100,26.8,145.6,998,,0,0,0,0,0,0
196117,1961090106,26.6,144.6,998,,0,0,0,0,0,0
196117,1961090112,26.5,143.5,998,,0,0,0,0,0,0
196117,1961090118,26.3,142.7,998,,0,0,0,0,0,0
196117,1961090200,26.4,141.8,998,,0,0,0,0,0,0
196117,1961090206,26.6,140.5,998,,0,0,0,0,0,0
196117,1961090212,26.9,139.5,998,,0,0,0,0,0,0
196117,1961090218,27.2,138.3,998,,0,0,0,0,0,0
196117,1961090300,27.7,137.3,998,,0,0,0,0,0,0
196118,1961090800,8.8,161.6,990,,0,0,0,0,0,0
196118,1961090806,8.9,160.2,980,,0,0,0,0,0,0
196118,1961090812,9,158.5,975,,0,0,0,0,0,0
196118,1961090818,9.2,156.8,970,,0,0,0,0,0,0
196118,1961090900,9.2,155,965,,0,0,0,0,0,0
196118,1961090906,9.5,153.4,945,,0,0,0,0,0,0
196118,1961090912,9.7,151.6,940,,0,0,0,0,0,0
196118,1961090918,10,150,935,,0,0,0,0,0,0
196118,1961091000,10.5,148.2,930,,0,0,0,0,0,0
196118,1961091006,11.1,147.1,920,,0,0,0,0,0,0
196118,1961091012,11.5,145.3,920,,0,0,0,0,0,0
196118,1961091018,12,143.8,920,,0,0,0,0,0,0
196118,1961091100,12.6,142.4,915,,0,0,0,0,0,0
196118,1961091106,13.2,141.3,900,,0,0,0,0,0,0
196118,1961091112,14,140.2,900,,0,0,0,0,0,0
196118,1961091118,14.8,139,900,,0,0,0,0,0,0
196118,1961091200,15.5,137.5,890,,0,0,0,0,0,0
196118,1961091206,16.2,136.2,890,,0,0,0,0,0,0
196118,1961091212,17,135,890,,0,0,0,0,0,0
196118,1961091218,17.6,133.6,890,,0,0,0,0,0,0
196118,1961091300,18.3,132.5,890,,0,0,0,0,0,0
196118,1961091306,19.5,131.3,890,,0,0,0,0,0,0
196118,1961091312,20.6,130.8,890,,0,0,0,0,0,0
196118,1961091318,22,130,890,,0,0,0,0,0,0
196118,1961091400,23.2,129.3,900,,0,0,0,0,0,0
196118,1961091406,24.5,128.8,905,,0,0,0,0,0,0
196118,1961091412,26.1,128.8,910,,0,0,0,0,0,0
196118,1961091418,27.3,128.9,920,,0,0,0,0,0,0
196118,1961091500,28.4,129.4,920,,0,0,0,0,0,0
196118,1961091506,29,130,920,,0,0,0,0,0,0
196118,1961091512,29.9,130.9,920,,0,0,0,0,0,0
196118,1961091518,31.4,132.4,920,,0,0,0,0,0,0
196118,1961091600,33.2,133.9,925,,0,0,0,0,0,0
196118,1961091606,35.6,135.9,940,,0,0,0,0,0,0
196118,1961091612,41.2,139,966,,0,0,0,0,0,0
196118,1961091618,45,141.5,960,,0,0,0,0,0,0
196118,1961091700,48.3,143.8,962,,0,0,0,0,0,0
196118,1961091706,51,146,965,,0,0,0,0,0,0
196118,1961091712,53,149,962,,0,0,0,0,0,0
196119,1961090900,20.8,115.6,992,,0,0,0,0,0,0
196119,1961090906,21.4,115.2,990,,0,0,0,0,0,0
196119,1961090912,21.9,114.7,985,,0,0,0,0,0,0
196119,1961090918,22.5,114.4,985,,0,0,0,0,0,0
196119,1961091000,23.4,114,992,,0,0,0,0,0,0
196120,1961090906,20.8,135.2,995,,0,0,0,0,0,0
196120,1961090912,21.3,134.9,990,,0,0,0,0,0,0
196120,1961090918,21.9,134.3,980,,0,0,0,0,0,0
196120,1961091000,22.5,133.4,970,,0,0,0,0,0,0
196120,1961091006,23.5,132,965,,0,0,0,0,0,0
196120,1961091012,23.7,130.4,955,,0,0,0,0,0,0
196120,1961091018,23.7,128.9,945,,0,0,0,0,0,0
196120,1961091100,23.7,127.5,930,,0,0,0,0,0,0
196120,1961091106,23.7,125.8,915,,0,0,0,0,0,0
196120,1961091112,23.7,124,910,,0,0,0,0,0,0
196120,1961091118,23.7,122,910,,0,0,0,0,0,0
196120,1961091200,24.2,120.3,930,,0,0,0,0,0,0
196120,1961091206,24.6,118.7,940,,0,0,0,0,0,0
196120,1961091212,24.7,117,980,,0,0,0,0,0,0
196120,1961091218,25.5,115.6,995,,0,0,0,0,0,0
196121,1961092218,15.4,116,998,,0,0,0,0,0,0
196121,1961092300,15.7,114.7,998,,0,0,0,0,0,0
196121,1961092306,16,113,996,,0,0,0,0,0,0
196121,1961092312,16,111,998,,0,0,0,0,0,0
196121,1961092318,16.2,110,998,,0,0,0,0,0,0
196121,1961092400,16.3,108.7,992,,0,0,0,0,0,0
196121,1961092406,16.5,107,992,,0,0,0,0,0,0
196122,1961092606,20.6,131,992,,0,0,0,0,0,0
196122,1961092612,21,130.3,992,,0,0,0,0,0,0
196122,1961092618,21.3,129.4,990,,0,0,0,0,0,0
196122,1961092700,21.6,128.6,985,,0,0,0,0,0,0
196122,1961092706,21.7,127.7,980,,0,0,0,0,0,0
196122,1961092712,21.7,126.3,980,,0,0,0,0,0,0
196122,1961092718,21.6,124.2,980,,0,0,0,0,0,0
196122,1961092800,22,122.3,980,,0,0,0,0,0,0
196122,1961092806,22.4,120.5,980,,0,0,0,0,0,0
196122,1961092812,22.7,118.8,984,,0,0,0,0,0,0
196122,1961092818,22.6,117.3,984,,0,0,0,0,0,0
196122,1961092900,22.6,116,984,,0,0,0,0,0,0
196122,1961092906,22.8,113.5,990,,0,0,0,0,0,0
196123,1961092718,19.3,143.5,994,,0,0,0,0,0,0
196123,1961092800,19.5,141.6,990,,0,0,0,0,0,0
196123,1961092806,19.6,140.5,990,,0,0,0,0,0,0
196123,1961092812,19.6,139.6,980,,0,0,0,0,0,0
196123,1961092818,19.5,138.9,970,,0,0,0,0,0,0
196123,1961092900,19.5,138.5,960,,0,0,0,0,0,0
196123,1961092906,19.7,138,950,,0,0,0,0,0,0
196123,1961092912,20.3,138,950,,0,0,0,0,0,0
196123,1961092918,21.2,137.4,950,,0,0,0,0,0,0
196123,1961093000,21.8,137,925,,0,0,0,0,0,0
196123,1961093006,23.1,136.9,925,,0,0,0,0,0,0
196123,1961093012,23.8,136.4,925,,0,0,0,0,0,0
196123,1961093018,24.3,135.6,925,,0,0,0,0,0,0
196123,1961100100,24.6,134.7,925,,0,0,0,0,0,0
196123,1961100106,24.8,133.7,925,,0,0,0,0,0,0
196123,1961100112,25,132.6,925,,0,0,0,0,0,0
196123,1961100118,25.2,131.4,925,,0,0,0,0,0,0
196123,1961100200,25.3,130.5,935,,0,0,0,0,0,0
196123,1961100206,25.6,129.2,935,,0,0,0,0,0,0
196123,1961100212,25.7,127.7,930,,0,0,0,0,0,0
196123,1961100218,26.3,126.6,930,,0,0,0,0,0,0
196123,1961100300,26.5,125.7,940,,0,0,0,0,0,0
196123,1961100306,26.8,124.5,940,,0,0,0,0,0,0
196123,1961100312,27.3,123.4,940,,0,0,0,0,0,0
196123,1961100318,28,122.5,940,,0,0,0,0,0,0
196123,1961100400,28.6,121.8,950,,0,0,0,0,0,0
196123,1961100406,29.3,121,980,,0,0,0,0,0,0
196123,1961100412,30.3,120.8,990,,0,0,0,0,0,0
196123,1961100418,31,121,995,,0,0,0,0,0,0
196123,1961100500,31.8,121,998,,0,0,0,0,0,0
196124,1961100418,17.8,145.4,996,,0,0,0,0,0,0
196124,1961100500,17,145,988,,0,0,0,0,0,0
196124,1961100506,16.7,144.6,980,,0,0,0,0,0,0
196124,1961100512,16.3,144,980,,0,0,0,0,0,0
196124,1961100518,16.3,143.6,970,,0,0,0,0,0,0
196124,1961100600,16.5,143.5,970,,0,0,0,0,0,0
196124,1961100606,17.2,143.2,960,,0,0,0,0,0,0
196124,1961100612,18,142.6,930,,0,0,0,0,0,0
196124,1961100618,18.8,142,910,,0,0,0,0,0,0
196124,1961100700,19.6,141.4,900,,0,0,0,0,0,0
196124,1961100706,20.1,140.9,895,,0,0,0,0,0,0
196124,1961100712,21.1,140.1,895,,0,0,0,0,0,0
196124,1961100718,22,139.4,895,,0,0,0,0,0,0
196124,1961100800,22.7,138.6,900,,0,0,0,0,0,0
196124,1961100806,23.8,138,910,,0,0,0,0,0,0
196124,1961100812,25,137.3,915,,0,0,0,0,0,0
196124,1961100818,26.5,137,915,,0,0,0,0,0,0
196124,1961100900,27.5,136.5,930,,0,0,0,0,0,0
196124,1961100906,29.5,137.1,930,,0,0,0,0,0,0
196124,1961100912,31.2,137.9,945,,0,0,0,0,0,0
196124,1961100918,33.5,138.5,945,,0,0,0,0,0,0
196124,1961101000,35.8,140.8,970,,0,0,0,0,0,0
196124,1961101006,38.3,143.3,975,,0,0,0,0,0,0
196125,1961101106,13.2,116.5,994,,0,0,0,0,0,0
196125,1961101112,13.3,116.2,994,,0,0,0,0,0,0
196125,1961101118,13.4,115.1,992,,0,0,0,0,0,0
196125,1961101200,13.5,114,990,,0,0,0,0,0,0
196125,1961101206,13.6,113,990,,0,0,0,0,0,0
196125,1961101212,13.8,111.9,990,,0,0,0,0,0,0
196125,1961101218,13.9,110.9,990,,0,0,0,0,0,0
196125,1961101300,14.5,109.2,994,,0,0,0,0,0,0
196126,1961102318,12,142.4,990,,0,0,0,0,0,0
196126,1961102400,13.1,141.8,990,,0,0,0,0,0,0
196126,1961102406,14.8,141.9,985,,0,0,0,0,0,0
196126,1961102412,15.5,142.1,985,,0,0,0,0,0,0
196126,1961102418,16.2,142.1,985,,0,0,0,0,0,0
196126,1961102500,17,142.1,985,,0,0,0,0,0,0
196126,1961102506,17.5,142.2,980,,0,0,0,0,0,0
196126,1961102512,18.5,142.2,980,,0,0,0,0,0,0
196126,1961102518,19.4,142.3,980,,0,0,0,0,0,0
196126,1961102600,20.5,142.5,975,,0,0,0,0,0,0
196126,1961102606,21.5,142.9,975,,0,0,0,0,0,0
196126,1961102612,22.6,143.1,970,,0,0,0,0,0,0
196126,1961102618,23.7,143.3,970,,0,0,0,0,0,0
196126,1961102700,25.1,143.8,970,,0,0,0,0,0,0
196126,1961102706,26.4,144.2,970,,0,0,0,0,0,0
196126,1961102712,27.8,144.7,970,,0,0,0,0,0,0
196126,1961102718,29.4,145.3,978,,0,0,0,0,0,0
196126,1961102800,31,145.8,975,,0,0,0,0,0,0
196126,1961102806,33.5,146.4,975,,0,0,0,0,0,0
196126,1961102812,36,147.2,970,,0,0,0,0,0,0
196126,1961102818,38,147.8,975,,0,0,0,0,0,0
196126,1961102900,40,148.5,975,,0,0,0,0,0,0
196126,1961102906,43.3,149.8,974,,0,0,0,0,0,0
196126,1961102912,46.7,151.4,972,,0,0,0,0,0,0
196126,1961102918,50,154,972,,0,0,0,0,0,0
196127,1961102800,18.5,168.4,985,,0,0,0,0,0,0
196127,1961102806,18.8,167.3,985,,0,0,0,0,0,0
196127,1961102812,19.1,165.7,990,,0,0,0,0,0,0
196127,1961102818,19.5,164.6,990,,0,0,0,0,0,0
196127,1961102900,19.8,163.8,994,,0,0,0,0,0,0
196127,1961102906,20,162,994,,0,0,0,0,0,0
196127,1961102912,20.1,160.8,994,,0,0,0,0,0,0
196127,1961102918,20,159.4,994,,0,0,0,0,0,0
196127,1961103000,20.4,158,994,,0,0,0,0,0,0
196127,1961103006,20.8,156.7,994,,0,0,0,0,0,0
196127,1961103012,21.3,155.4,994,,0,0,0,0,0,0
196127,1961103018,22,154.8,994,,0,0,0,0,0,0
196127,1961103100,23,152.3,1000,,0,0,0,0,0,0
196127,1961103106,23.8,151.2,1004,,0,0,0,0,0,0
196127,1961103112,24.8,150,1006,,0,0,0,0,0,0
196127,1961103118,25.9,149.1,1008,,0,0,0,0,0,0
196128,1961110818,16.5,154.1,985,,0,0,0,0,0,0
196128,1961110900,17.4,153,980,,0,0,0,0,0,0
196128,1961110906,17.6,151.5,980,,0,0,0,0,0,0
196128,1961110912,17.6,149.8,980,,0,0,0,0,0,0
196128,1961110918,17.7,148.8,980,,0,0,0,0,0,0
196128,1961111000,17.7,147.9,980,,0,0,0,0,0,0
196128,1961111006,17.8,146.8,970,,0,0,0,0,0,0
196128,1961111012,17.8,145.6,960,,0,0,0,0,0,0
196128,1961111018,17.9,144.3,950,,0,0,0,0,0,0
196128,1961111100,18,143.2,940,,0,0,0,0,0,0
196128,1961111106,18.2,142.2,930,,0,0,0,0,0,0
196128,1961111112,18.6,141.5,930,,0,0,0,0,0,0
196128,1961111118,19.2,141,930,,0,0,0,0,0,0
196128,1961111200,19.5,140.5,930,,0,0,0,0,0,0
196128,1961111206,20.1,140.4,930,,0,0,0,0,0,0
196128,1961111212,20.5,140.5,940,,0,0,0,0,0,0
196128,1961111218,20.9,140.7,950,,0,0,0,0,0,0
196128,1961111300,21.5,141.3,960,,0,0,0,0,0,0
196128,1961111306,22.5,143,960,,0,0,0,0,0,0
196128,1961111312,23.3,144.8,960,,0,0,0,0,0,0
196128,1961111318,24,146.5,960,,0,0,0,0,0,0
196128,1961111400,24.7,148.2,970,,0,0,0,0,0,0
196128,1961111406,25.6,150.5,970,,0,0,0,0,0,0
196128,1961111412,26.5,153,970,,0,0,0,0,0,0
196128,1961111418,27.5,155.5,980,,0,0,0,0,0,0
196128,1961111500,28.4,158.2,990,,0,0,0,0,0,0
196128,1961111506,30.2,162.2,1000,,0,0,0,0,0,0
196129,1961120706,11.4,129.9,995,,0,0,0,0,0,0
196129,1961120712,11.6,128.9,985,,0,0,0,0,0,0
196129,1961120718,12.2,128.1,975,,0,0,0,0,0,0
196129,1961120800,12.5,127.3,965,,0,0,0,0,0,0
196129,1961120806,13,126.5,960,,0,0,0,0,0,0
196129,1961120812,13.2,126,955,,0,0,0,0,0,0
196129,1961120818,13.7,125.2,950,,0,0,0,0,0,0
196129,1961120900,14.1,124.5,950,,0,0,0,0,0,0
196129,1961120906,14.3,124,945,,0,0,0,0,0,0
196129,1961120912,14.5,123.6,945,,0,0,0,0,0,0
196129,1961120918,14.8,123.5,950,,0,0,0,0,0,0
196129,1961121000,15.5,123.6,955,,0,0,0,0,0,0
196129,1961121006,15.8,123.9,960,,0,0,0,0,0,0
196129,1961121012,15.9,124.3,960,,0,0,0,0,0,0
196129,1961121018,16.4,124.5,960,,0,0,0,0,0,0
196129,1961121100,16.9,124.5,950,,0,0,0,0,0,0
196129,1961121106,17.5,124.6,955,,0,0,0,0,0,0
196129,1961121112,17.9,125,955,,0,0,0,0,0,0
196129,1961121118,18.4,125.5,960,,0,0,0,0,0,0
196129,1961121200,18.8,125.8,970,,0,0,0,0,0,0
196129,1961121206,19.3,126.3,980,,0,0,0,0,0,0
196129,1961121212,19.6,126.5,990,,0,0,0,0,0,0
196129,1961121218,20,126.7,990,,0,0,0,0,0,0
196129,1961121300,20.4,127,1000,,0,0,0,0,0,0
196201,1962020318,6.3,129.7,1002,,0,0,0,0,0,0
196201,1962020400,6.7,130,1002,,0,0,0,0,0,0
196201,1962020406,7,129.7,1002,,0,0,0,0,0,0
196201,1962020412,7.4,129.4,1002,,0,0,0,0,0,0
196202,1962041700,9.7,139.2,990,,0,0,0,0,0,0
196202,1962041706,9.8,139.8,985,,0,0,0,0,0,0
196202,1962041712,9.8,140.5,985,,0,0,0,0,0,0
196202,1962041718,9.8,141,985,,0,0,0,0,0,0
196202,1962041800,9.9,141.6,985,,0,0,0,0,0,0
196202,1962041806,10.2,142.2,975,,0,0,0,0,0,0
196202,1962041812,10.7,142.4,965,,0,0,0,0,0,0
196202,1962041818,11.4,142.6,960,,0,0,0,0,0,0
196202,1962041900,12.3,142.3,950,,0,0,0,0,0,0
196202,1962041906,13,142,950,,0,0,0,0,0,0
196202,1962041912,13.5,141.6,950,,0,0,0,0,0,0
196202,1962041918,14,141.4,950,,0,0,0,0,0,0
196202,1962042000,14.6,141,935,,0,0,0,0,0,0
196202,1962042006,15.4,140.6,930,,0,0,0,0,0,0
196202,1962042012,16,140.5,930,,0,0,0,0,0,0
196202,1962042018,16.7,140.5,930,,0,0,0,0,0,0
196202,1962042100,17.4,140.7,940,,0,0,0,0,0,0
196202,1962042106,18.2,141.3,935,,0,0,0,0,0,0
196202,1962042112,19.6,142.3,935,,0,0,0,0,0,0
196202,1962042118,21,143.5,935,,0,0,0,0,0,0
196202,1962042200,22.5,145.2,950,,0,0,0,0,0,0
196202,1962042206,23.8,146.8,950,,0,0,0,0,0,0
196202,1962042212,26.2,151,960,,0,0,0,0,0,0
196202,1962042218,30.7,151.7,970,,0,0,0,0,0,0
196202,1962042300,33.5,152.5,970,,0,0,0,0,0,0
196202,1962042306,36.5,153.3,975,,0,0,0,0,0,0
196202,1962042312,38.6,153.3,980,,0,0,0,0,0,0
196202,1962042318,40,153.3,982,,0,0,0,0,0,0
196202,1962042400,41.6,153.5,984,,0,0,0,0,0,0
196202,1962042406,43.5,154,984,,0,0,0,0,0,0
196203,1962051606,9.6,127.4,1004,,0,0,0,0,0,0
196203,1962051612,10,126.5,1002,,0,0,0,0,0,0
196203,1962051618,10.5,125.7,1000,,0,0,0,0,0,0
196203,1962051700,11,125,990,,0,0,0,0,0,0
196203,1962051706,11.5,124,990,,0,0,0,0,0,0
196203,1962051712,11.8,123.2,995,,0,0,0,0,0,0
196203,1962051718,12.5,122.7,995,,0,0,0,0,0,0
196203,1962051800,13.6,122.6,995,,0,0,0,0,0,0
196203,1962051806,14.5,122.4,995,,0,0,0,0,0,0
196203,1962051812,15.4,122.3,995,,0,0,0,0,0,0
196203,1962051818,16.4,122.3,995,,0,0,0,0,0,0
196203,1962051900,17.2,122.4,995,,0,0,0,0,0,0
196203,1962051906,17.6,122.7,995,,0,0,0,0,0,0
196203,1962051912,18.2,123.3,990,,0,0,0,0,0,0
196203,1962051918,18.8,124.2,985,,0,0,0,0,0,0
196203,1962052000,19.5,125.6,985,,0,0,0,0,0,0
196203,1962052006,20.5,126.5,985,,0,0,0,0,0,0
196203,1962052012,21.2,127.9,985,,0,0,0,0,0,0
196203,1962052018,22.5,129,980,,0,0,0,0,0,0
196203,1962052100,23.4,130.4,980,,0,0,0,0,0,0
196203,1962052106,24.2,131.3,985,,0,0,0,0,0,0
196203,1962052112,25.5,132,990,,0,0,0,0,0,0
196203,1962052118,26,133,995,,0,0,0,0,0,0
196203,1962052200,27.4,133.4,1000,,0,0,0,0,0,0
196203,1962052206,28.3,133.7,1006,,0,0,0,0,0,0
196203,1962052212,29,134,1006,,0,0,0,0,0,0
196204,1962052706,12.9,125.7,990,,0,0,0,0,0,0
196204,1962052712,13.9,125.3,990,,0,0,0,0,0,0
196204,1962052718,15,125,990,,0,0,0,0,0,0
196204,1962052800,15.4,124.8,995,,0,0,0,0,0,0
196204,1962052806,15.8,124.7,998,,0,0,0,0,0,0
196204,1962052812,16.2,124.6,1000,,0,0,0,0,0,0
196204,1962052818,16.7,124.5,1000,,0,0,0,0,0,0
196205,1962070706,21.1,129.9,994,,0,0,0,0,0,0
196205,1962070712,21.5,129.8,994,,0,0,0,0,0,0
196205,1962070718,21.8,129.7,990,,0,0,0,0,0,0
196205,1962070800,22.5,129.4,990,,0,0,0,0,0,0
196205,1962070806,23.2,128.7,990,,0,0,0,0,0,0
196205,1962070812,23.6,128.4,985,,0,0,0,0,0,0
196205,1962070818,24.3,127.8,985,,0,0,0,0,0,0
196205,1962070900,25.1,126.8,985,,0,0,0,0,0,0
196205,1962070906,26.3,126,985,,0,0,0,0,0,0
196205,1962070912,27.7,125.3,985,,0,0,0,0,0,0
196205,1962070918,29.3,124.8,985,,0,0,0,0,0,0
196205,1962071000,31.4,124.5,985,,0,0,0,0,0,0
196205,1962071006,33.7,124.8,992,,0,0,0,0,0,0
196205,1962071012,36.2,125.9,996,,0,0,0,0,0,0
196205,1962071018,37.5,129.6,1004,,0,0,0,0,0,0
196206,1962072000,19.7,120,990,,0,0,0,0,0,0
196206,1962072006,19.6,119.5,985,,0,0,0,0,0,0
196206,1962072012,19.6,119.3,980,,0,0,0,0,0,0
196206,1962072018,19.6,119,980,,0,0,0,0,0,0
196206,1962072100,19.4,118.9,980,,0,0,0,0,0,0
196206,1962072106,19.7,119.3,980,,0,0,0,0,0,0
196206,1962072112,20,119.5,980,,0,0,0,0,0,0
196206,1962072118,20.5,120,980,,0,0,0,0,0,0
196206,1962072200,20.8,120.3,970,,0,0,0,0,0,0
196206,1962072206,21.6,120.8,970,,0,0,0,0,0,0
196206,1962072212,22.7,121.1,972,,0,0,0,0,0,0
196206,1962072218,23.9,121.4,975,,0,0,0,0,0,0
196206,1962072300,25.6,121.2,980,,0,0,0,0,0,0
196206,1962072306,26.4,120.9,980,,0,0,0,0,0,0
196206,1962072312,27.3,120.4,990,,0,0,0,0,0,0
196206,1962072318,28,119.9,992,,0,0,0,0,0,0
196206,1962072400,28.9,119.4,994,,0,0,0,0,0,0
196207,1962072100,22.7,155.8,998,,0,0,0,0,0,0
196207,1962072106,23.5,156,994,,0,0,0,0,0,0
196207,1962072112,24.3,156.3,990,,0,0,0,0,0,0
196207,1962072118,25.4,156.5,980,,0,0,0,0,0,0
196207,1962072200,26.2,155.9,968,,0,0,0,0,0,0
196207,1962072206,26.6,155,968,,0,0,0,0,0,0
196207,1962072212,26.8,154,968,,0,0,0,0,0,0
196207,1962072218,27.2,153.1,968,,0,0,0,0,0,0
196207,1962072300,27.5,152,975,,0,0,0,0,0,0
196207,1962072306,27.7,150.7,960,,0,0,0,0,0,0
196207,1962072312,27.6,149.4,960,,0,0,0,0,0,0
196207,1962072318,27.7,147.7,960,,0,0,0,0,0,0
196207,1962072400,27.8,146,965,,0,0,0,0,0,0
196207,1962072406,27.7,144.5,965,,0,0,0,0,0,0
196207,1962072412,28,143,965,,0,0,0,0,0,0
196207,1962072418,28.7,142,965,,0,0,0,0,0,0
196207,1962072500,28.8,140.8,965,,0,0,0,0,0,0
196207,1962072506,29.5,139.6,970,,0,0,0,0,0,0
196207,1962072512,29.7,138.8,970,,0,0,0,0,0,0
196207,1962072518,30.2,137.8,970,,0,0,0,0,0,0
196207,1962072600,30.7,137,970,,0,0,0,0,0,0
196207,1962072606,31.2,136,970,,0,0,0,0,0,0
196207,1962072612,31.8,135.4,975,,0,0,0,0,0,0
196207,1962072618,32.3,135,970,,0,0,0,0,0,0
196207,1962072700,32.7,134.9,970,,0,0,0,0,0,0
196207,1962072706,33.8,135.4,978,,0,0,0,0,0,0
196207,1962072712,34.6,136,988,,0,0,0,0,0,0
196207,1962072718,35.2,136.5,996,,0,0,0,0,0,0
196208,1962072806,13.1,148.8,1002,,0,0,0,0,0,0
196208,1962072812,13.5,148.4,1002,,0,0,0,0,0,0
196208,1962072818,13.9,147.9,1002,,0,0,0,0,0,0
196208,1962072900,14.3,147.4,1002,,0,0,0,0,0,0
196209,1962072906,19,133.1,990,,0,0,0,0,0,0
196209,1962072912,19.3,132.2,985,,0,0,0,0,0,0
196209,1962072918,20,132,980,,0,0,0,0,0,0
196209,1962073000,20.8,131.9,980,,0,0,0,0,0,0
196209,1962073006,21.7,130.1,980,,0,0,0,0,0,0
196209,1962073012,22.3,129.3,980,,0,0,0,0,0,0
196209,1962073018,22.8,128.5,975,,0,0,0,0,0,0
196209,1962073100,23.4,127.7,975,,0,0,0,0,0,0
196209,1962073106,24.4,127.5,970,,0,0,0,0,0,0
196209,1962073112,25.3,126.8,970,,0,0,0,0,0,0
196209,1962073118,26.4,126.2,968,,0,0,0,0,0,0
196209,1962080100,27.4,125.5,968,,0,0,0,0,0,0
196209,1962080106,28.4,124.8,968,,0,0,0,0,0,0
196209,1962080112,29.4,124.2,968,,0,0,0,0,0,0
196209,1962080118,31.2,123.8,970,,0,0,0,0,0,0
196209,1962080200,33,123.7,970,,0,0,0,0,0,0
